4a00000Y0900,Y09,250929,0
18000G811600,G8116,250928-1025
CUL,,16:00
SJL,19,2
THL,36,2
XBD,20,2
FET,28,2
SYT,24,8
LYT,22,2
AXT,11,2
YGT,20,2
DFT,49

13000G812506,G8125,250701-1010
DLT,,07:18
WXT,38,2
BYT,18,2
AXT,32,2
LYT,11,9
SYT,22,3
PXT,21,2
CPT,19,2
GBT,26,2
CCT,22,6
JLL,40,4
DHL,54,2
DAL,10,2
AXL,17,2
YXL,20,6
QSL,15,2
HUL,23

13000G812507,G8125,250929-1025
DLT,,07:18
WXT,38,2
BYT,18,2
AXT,32,2
LYT,11,9
SYT,22,3
FET,23,2
THL,43,3
BDL,17,2
SJL,24,2
CUL,19,5
DHL,37,28
DAL,10,2
AXL,17,2
YXL,20,6
QSL,15,2
HUL,23

1c000G81260C,G8126,250701-1010
HUL,,15:46
QSL,22,2
YXL,16,4
AXL,19,2
DHL,23,2
JOL,32,2
JLL,27,4
CCT,40,7
PPT,33,2
PXT,30,2
SBT,17,3
LYT,26,2
HXT,18,2
YGT,13,2
GAT,11,2
DFT,43

1c000G81260D,G8126,250929-1025
HUL,,15:49
QSL,22,2
YXL,16,4
AXL,19,2
DHL,23,22
CUL,39,3
SJL,19,2
BDL,24,2
THL,17,2
FET,43,2
SBT,20,3
LYT,26,2
HXT,18,2
YGT,13,2
GAT,11,2
DFT,43

13000G81270E,G8127
DLT,,14:29
BYT,52,2
YGT,16,2
SYT,44,8
PXT,21,2
PPT,30,2
CCT,33,3
JLL,40,3
DHL,54,2
YXL,39,3
QSL,15,2
HUL,23

1c000G81280I,G8128
HUL,,06:41
QSL,22,2
YXL,16,3
AXL,19,2
DHL,23,6
JLL,55,4
CCT,40,4
PPT,33,2
PXT,30,2
SBT,17,8
AXT,32,2
BYT,32,2
PWT,25,2
DLT,29

1c000G81300B,G8130
YXL,,11:39
DHL,38,2
JOL,32,2
JLL,27,3
CCT,40,5
PPT,33,2
PXT,30,2
SYT,21,3
AXT,28,2
PWT,52,2
DFT,17

12000G813100,G8131,250928-1025
SBT,,07:29
PXT,17,2
KXT,14,2
CPT,10,2
CCT,43,3
JLL,40,4
DHL,54,2
CUL,39,3
SJL,19,2
JDL,16,2
BDL,13,2
THL,17,2
FET,43,2
沈  阳北,20

12000G813300,G8132,250928-1025
SBT,,14:02
FET,19,2
XBD,28,2
THL,20,2
JDL,25,2
SJL,16,2
CUL,19,3
JLL,88,3
CCT,40,5
PXT,58,2
沈  阳北,17

11000G813700,G8136,250929-1025
CCT,,14:30
JLL,40,3
JOL,26,2
DHL,33,2
CUL,39,3
SJL,20,2
JDL,16,2
BDL,13,2
THL,17,3
XBD,20,2
FET,28,2
SBT,20,20
PXT,17,2
PPT,30,2
CRT,27

1g000G813800,G8135,250929-1025
CRT,,07:47
PPT,26,2
PXT,30,2
SBT,17,21
FET,19,2
XBD,29,2
THL,20,2
BDL,17,2
SJL,24,2
CUL,19,3
YQL,12,2
DHL,29,2
JLL,55,4
CCT,40

12000G814300,G8142,250928
SBT,,12:35
FET,19,2
XBD,28,2
THL,20,3
BDL,17,2
CUL,38,3
DHL,37,2
JLL,55,3
SML,11,8
CCT,33

1g000G814705,G8146
DFT,,17:31
BYT,37,2
YGT,17,2
HXT,13,2
AXT,12,2
LYT,11,2
SOT,14,3
SYT,12,3
XOT,25,2
ZWD,21,2
GQD,21,2
TLD,25

16000G814806,G8145
TLD,,06:19
GQD,25,2
ZWD,21,2
XOT,21,2
SYT,24,4
LYT,22,2
HXT,19,3
YGT,14,2
BYT,17,2
DFT,37

12000G815100,G8151,250929-1025
SBT,,06:17
FET,19,2
THL,43

18000G815200,G8152,250929-1025
CUL,,07:31
THL,50,2
FET,43,2
BGT,9,2
SBT,15

12000G815300,G8153,250929-1025
SBT,,06:56
FET,19,2
THL,43,2
SJL,36

19000G815400,G8154,250929-1025
SJL,,09:00
THL,36,2
XBD,20,2
FET,28,2
SBT,20

12000G815500,G8155,250929-1025
SBT,,09:55
BGT,14,2
FET,9,2
THL,43,2
CUL,50

18000G815600,G8156,250928-1025
CUL,,14:20
SJL,19,2
THL,36,3
XBD,20,2
FET,28,2
BGT,9,2
SBT,15

12000G815700,G8157,250928-1025
SBT,,11:10
FET,19,2
XBD,28,2
THL,20,2
BDL,17,2
JDL,13,2
SJL,16,2
CUL,19

18000G815800,G8158,250929-1025
CUL,,18:40
SJL,19,2
BDL,24,2
THL,17,2
FET,43,2
SBT,20

12000G815900,G8159,250928-1025
SBT,,16:58
FET,19,2
XBD,28,2
THL,20,2
BDL,17,2
CUL,38

18000G816000,G8160,250928-1025
CUL,,19:31
SJL,19,2
BDL,24,2
THL,17,2
FET,43,2
SBT,20

12000G816100,G8161,251001
SBT,,05:20
CUL,103

18000G816600,G8166,250928
CUL,,10:08
THL,49,2
FET,41,2
SBT,19

12000G816700,G8167,250928
FET,,10:08
XBD,26,2
THL,21,2
CUL,49

18000G816800,G8168,250928
CUL,,12:12
SJL,19,2
BDL,24,10
THL,17,6
FET,43,7
SBT,20

1k000G817110,G8171,250701-0930
1k000G817101,G8171,250928-1025
FOT,,07:00
SYT,48

1g000G81830B,G8183
DFT,,18:21
YGT,49,2
HXT,13,7
AXT,12,2
LYT,11,2
SYT,22,7
FOT,47,2
BPT,22,2
VET,14

1k000G818508,G8184
VET,,07:49
BPT,12,2
FOT,25,2
HQT,18,2
SYT,36,3
SOT,11,2
LYT,15,11
AXT,11,2
HXT,12,2
BYT,25,2
DFT,37

48000G825103,G8251
UIH,,07:39
GOU,22,2
GIU,10,2
LIU,13,2
GAU,36,2
YDU,15,2
DNU,17,7
RUH,12,2
DYH,8,2
CZH,14,2
WXH,14,2
SZH,15,2
KNH,12,2
SHH,18

48000G825302,G8253
UIH,,12:36
GOU,22,2
GIU,10,2
LIU,13,2
HAU,12,2
BAU,15,2
YDU,29,2
WXH,52,3
IFH,9,7
SZH,11,2
KAH,8,2
SHH,25

55000G825405,G8254
SHH,,09:05
SZH,25,2
WXH,15,2
CZH,14,2
DYH,16,2
DNU,16,2
HAU,52,4
UIH,46,4
GYU,16

48000G825510,G8255
UIH,,15:20
HAU,45,2
DYH,66,3
CZH,15,2
QYH,9,12
WXH,11,2
SZH,15,2
KNH,12,6
SHH,18

48000G825703,G8257
UIH,,15:49
GOU,22,2
LIU,19,2
HAU,12,2
BAU,15,2
GAU,17,2
YDU,15,2
DYH,29,2
CZH,15,2
WXH,14,2
SZH,15,2
KNH,13,2
SHH,21

55000G825801,G8258
SHH,,17:19
KNH,19,2
KAH,10,6
SZH,6,2
WXH,15,2
CZH,14,2
DYH,16,2
DNU,15,2
YDU,18,2
LIU,46,2
GIU,14,2
GOU,9,2
UIH,24

55000G826011,G8260
SHH,,19:26
KNH,21,2
KAH,10,2
SZH,6,2
WXH,15,2
CZH,14,2
YDU,41,2
HAU,39,2
UIH,46

55000G826241,G8262
SHH,,07:10
NEH,11,2
AIH,14,2
SZH,10,2
WXH,14,2
CZH,15,2
DYH,16,2
DNU,15,2
BAU,41,2
HAU,15,8
SQU,28,2
SNU,13

48000G826542,G8265
SNU,,11:29
SQU,12,3
HAU,28,4
GAU,28,2
YDU,15,2
DNU,17,2
DYH,16,2
CZH,15,2
WXH,15,2
SZH,15,2
KNH,12,4
SHH,20

55000G826631,G8266
SHH,,09:17
SXH,6,2
SZH,24,2
WXH,15,2
DYH,27,2
YDU,28,7
GAU,15,2
BAU,17,2
HAU,15,2
MPH,18,8
SQU,15

5f000G826721,G8267
HAU,,18:28
YDU,39,2
WXH,52,2
SZH,15,2
KNH,12,2
SHH,18

55000G826841,G8268
SHH,,15:37
SZH,28,2
WXH,15,2
CZH,14,2
YDU,40,3
HAU,41

55000G827020,G8270
SHH,,10:46
AIH,21,2
SZH,9,2
WXH,16,2
CZH,14,2
YDU,40,2
GAU,15,2
GEU,10,2
HAU,22,3
MPH,17,2
SQU,15,2
SNU,13,2
GCU,13,2
UUH,16,8
PLH,25,2
HRH,13

53000G827210,G8269
HRH,,16:13
PLH,11,2
UUH,27,4
SQU,32,2
MPH,15,2
HAU,18,2
YDU,39,2
CZH,43,2
WXH,15,2
SZH,15,2
KNH,12,6
SHH,18

55000G827405,G8274
SHH,,16:18
KNH,19,2
SZH,12,2
WXH,16,2
CZH,15,2
YDU,40,2
BAU,28,2
HAU,15,2
MPH,17,2
SQU,15,2
SNU,13,2
UUH,25

5l000G827502,G8275
UUH,,08:48
SQU,32,2
HAU,28,3
BAU,15,2
GEU,10,2
YDU,22,2
DNU,17,2
RUH,12,7
CZH,19,3
WXH,14,2
SZH,15,2
KNH,12,2
SHH,18

5o000G827620,G8273
PRH,,09:06
RGH,10,2
QSH,13,2
UUH,16,3
HAU,56,2
YDU,40,2
DNU,17,2
CZH,29,2
WXH,15,2
SZH,16,2
KNH,12,2
SHH,20

5f000G827720,G8277
SQU,,13:26
MPH,14,2
HAU,18,3
GEU,21,2
GAU,11,2
YDU,15,2
DNU,17,2
RUH,12,3
WXH,30,2
SZH,15,2
KNH,12,2
ASH,10,2
NEH,8,7
SHH,12

55000G827801,G8278
SHH,,18:53
KNH,20,6
SZH,12,2
WXH,16,2
CZH,14,5
DYH,17,2
YDU,29,2
HAU,39,2
SQU,28,2
UUH,34

5f000G827940,G8279
YDU,,06:26
CZH,40,2
WXH,14,2
SZH,16,2
ASH,19,2
SHH,15

48000G828101,G8281
UIH,,07:01
XSU,31,2
BGU,11,2
FDU,14,2
AFH,25,4
YFU,11,2
ZAU,44,2
CAU,9,2
TNU,24,5
SHH,31

55000G828211,G8282
SHH,,11:03
AXU,23,2
CAU,30,2
ZAU,9,2
NXU,17,2
HIH,17,2
YFU,21,2
AFH,11,2
SAU,19,2
BGU,19,2
XSU,11,2
UIH,33

48000G828520,G8285
UIH,,17:52
XSU,31,2
BGU,11,2
FDU,14,2
AFH,25,3
YFU,11,2
HIH,20,2
NXU,18,2
ZAU,16,2
CAU,9,2
TCU,19,4
SHH,35

55000G828620,G8286
SHH,,13:09
SXH,6,6
ASH,11,2
SZH,17,2
WXH,15,2
CZH,14,2
RUH,20,2
BAU,49,2
HAU,18,2
MPH,17,2
SQU,16

5f000G828780,G8287
HAU,,06:23
AFH,32,2
HIH,26,2
RNU,10,2
ZAU,24,2
CAU,9,2
AXU,32,2
SHH,25

55000G828810,G8288
SHH,,09:09
TCU,35,2
ZAU,25,2
NXU,16,2
RNU,12,2
HIH,11,2
DBH,13,2
AFH,18

5f000G828901,G8289
SQU,,16:59
YDU,64,3
DNU,17,4
CZH,28,2
WXH,15,2
SZH,16,2
SHH,27

55000G829090,G8290
SHH,,19:44
TCU,34,2
CAU,19,2
ZAU,9,2
RNU,25,2
HIH,10,2
AFH,27,2
AJH,14,2
HAU,23

5l000G8291D0,G8291
UUH,,14:00
SQU,32,2
HAU,28,5
FNU,18,2
AJH,8,2
AFH,15,5
DBH,18,2
HIH,13,2
RNU,10,2
NXU,13,2
ZAU,16,2
CAU,9,2
TCU,19,2
SHH,36

55000G8292D0,G8292
SHH,,09:42
TCU,35,2
CAU,19,2
ZAU,9,2
HIH,30,2
AFH,26,2
HAU,32,2
SQU,28,7
SNU,13,2
UUH,25

55000G829403,G8294
SHH,,14:44
KNH,22,2
SZH,12,2
VCH,20,1
CZH,10,2
GAU,51,2
HAU,28,18
FNU,17,2
AJH,8,2
AFH,16

5f000G829602,G8293
AFH,,19:00
AJH,14,2
FNU,8,2
HAU,18,16
BAU,16,7
YDU,27,2
DYH,30,6
CZH,16,2
WXH,14,2
SZH,16,2
KNH,13,2
SHH,18

55000G8298F1,G8298
SHH,,12:22
KNH,19,2
SZH,12,2
WXH,15,2
CZH,14,2
DYH,16,2
YDU,29,2
HAU,39,2
SQU,28,2
UUH,34

5l000G8299A1,G8299
UUH,,11:00
SQU,32,2
HAU,28,2
YDU,40,4
CZH,39,2
WXH,15,2
SZH,14,2
SXH,24,2
SHH,7

55000G8300A1,G8300
SHH,,14:54
KNH,19,11
SZH,13,2
ITH,8,2
WXH,13,2
DNU,39,2
YDU,17,3
GEU,25,2
HAU,21,2
MPH,18,2
SQU,15,2
SNU,12,2
UUH,25

5l000G830130,G8301
UUH,,16:25
HAU,56,7
BAU,16,2
YDU,28,5
DNU,17,8
CZH,27,2
WXH,14,2
SZH,15,3
KNH,12,8
AOH,19,5
IMH,16,2
SJU,21,3
DRH,28,2
HVU,14

5l000G830212,G8302
AOH,,08:52
SZH,27,2
WXH,15,2
CZH,15,2
YDU,39,2
LIU,47,7
GOU,19,2
UIH,23

56000G830410,G8304
YWH,,19:12
HVU,34,13
SMU,43,2
AOH,27,4
KNH,19,2
SZH,11,2
WXH,15,2
YDU,51

53000G8306C0,G8306,w712356&250704-14|18-20|25-27
53000G830607,G8306,250807-11|14-18|21-31
53000G830608,G8306,250929-1009
HRH,,17:14
QSH,22,2
UUH,17,5
PIU,22,2
XYU,11,2
DQH,15,2
UIH,13

48000G8308C0,G8305,w712356&250704-14|18-20|25-27
48000G830808,G8305,250807-11|14-18|21-31
48000G830809,G8305,250929-1009
UIH,,15:03
DQH,13,2
XYU,15,2
PIU,11,2
UUH,22,4
QSH,18,2
HRH,22

5l000G831151,G8311
UUH,,08:12
XYU,28,2
DQH,15,2
UIH,14

48000G831251,G8312
UIH,,09:32
DQH,13,2
XYU,15,2
PIU,11,2
UUH,23

5l000G831390,G8313,w712356&250704-14|18-20|25-27
5l000G83130C,G8313,250807-11|14-18|21-31
5l000G83130D,G8313,250929-1009
UUH,,09:18
PIU,22,2
XYU,11,2
DQH,15,2
UIH,14

48000G8314A0,G8314,w712356&250704-14|18-20|25-27
48000G831409,G8314,250807-11|14-18|21-31
48000G83140A,G8314,250929-1009
UIH,,10:46
DQH,13,2
XYU,15,2
PIU,11,2
UUH,22

5l000G831501,G8315
UUH,,15:28
PIU,22,2
XYU,11,2
DQH,15,2
UIH,14

48000G831601,G8316
UIH,,13:50
DQH,13,2
XYU,15,2
PIU,11,2
UUH,22

5l000G8317B0,G8317,w712356&250704-14|18-20|25-27
5l000G83170B,G8317,250807-11|14-18|21-31
5l000G83170C,G8317,250929-1009
UUH,,13:33
PIU,22,2
XYU,11,2
DQH,15,2
UIH,13

48000G8318C0,G8318,w712356&250704-14|18-20|25-27
48000G831809,G8318,250807-11|14-18|21-31
48000G83180A,G8318,250929-1009
UIH,,19:30
XYU,23,2
PIU,11,2
UUH,22

5l000G831990,G8319,w712356&250704-14|18-20|25-27
5l000G83190E,G8319,w73456&250808-10|15-17|22-31
5l000G83190F,G8319,250929-1009
UUH,,21:03
PIU,22,2
UIH,30

48000G832090,G8320,w712356&250704-14|18-20|25-27
48000G83200E,G8320,w73456&250808-10|15-17|22-31
48000G83200F,G8320,250929-1009
UIH,,22:22
XYU,23,2
UUH,28

56000G832200,G8322
HVU,,09:37
HKU,27,2
IMH,30,2
AOH,18,7
KNH,19,2
SZH,11,2
WXH,15,2
CZH,14,2
NKH,46,6
OMH,16,2
WHH,17,2
ECH,28,2
NYH,45,4
HWU,24

52000G832400,G8321
NYH,,14:57
NIU,32,2
ECH,16,2
WHH,27,2
OWH,14,2
OMH,8,2
NKH,17,3
ZJH,26,2
DYH,13,2
WXH,25,2
SZH,15,2
AOH,26,6
IMH,16,2
SJU,21,2
HKU,14,9
HVU,29

54000G832801,G8325
HWU,,15:42
YIU,16,2
NYH,13,4
NPH,8,2
NRH,10,2
ECH,32,5
WHH,26,3
OMH,18,2
NKH,17,6
CZH,48,2
WXH,15,12
SZH,16,2
KNH,12,3
AOH,22,7
IMH,16,2
SJU,21,2
KIU,9,2
HVU,33,4
YWH,35

54000G832901,G8329
JTU,,17:36
WJU,12,2
KYH,14,2
ZAU,14,2
CAU,9,2
TCU,17,3
TNU,10,7
AOH,27,4
SMU,26,2
HKU,20,2
HVU,28,6
YWH,34,2
HJU,15,2
URH,40

5i000G833102,G8331
ENH,,07:42
AQH,54,4
IYH,17,2
TJH,17,2
IIH,22,2
合肥 南,30

59000G833202,G8332
AQH,,08:04
TOU,25,2
LUU,11,2
SDU,12,2
ENH,19

5i000G834120,G8340
ENH,,10:32
TJH,45,2
IYH,18,2
AQH,17,2
TOU,25,2
LUU,11,2
SDU,12,2
HFH,38

53000G834301,G8343
HFH,,13:55
SDU,37,2
LUU,12,2
TOU,12,2
AQH,26,4
TJH,30,2
IIH,22,2
GUH,13,2
ENH,22

5i000G834520,G8344
ENH,,15:43
GUH,21,5
IIH,13,3
TJH,21,2
AQH,31,4
TOU,25,2
LUU,11,2
SDU,12,2
合肥 南,19

5i000G834711,G8347
ENH,,18:12
FAH,12,2
SDU,12,2
LUU,12,2
TOU,11,2
AQH,26,4
IYH,17,2
WHH,41,2
NKH,30

59000G834801,G8348
AQH,,06:55
TOU,25,2
LUU,11,2
SDU,12,2
FAH,12,2
ENH,12

48000G835110,G8351
UIH,,15:10
BGU,38,2
FDU,14,2
SAU,9,2
AFH,20,2
DBH,18,2
HIH,13,2
RNU,10,2
NXU,13,2
ZAU,16,2
CAU,9,2
TCU,19,2
AOH,31

56000G835210,G8352
HVU,,11:41
HKU,27,5
SJU,14,2
SMU,12,2
IMH,14,2
AOH,18,5
TNU,26,3
CAU,25,2
ZAU,10,2
HIH,30,2
DBH,13,2
YFU,12,2
AFH,11,2
SAU,19,2
BGU,20,9
XSU,11,2
UIH,33

48000G835310,G8353
UIH,,08:47
XSU,31,2
BGU,11,2
FDU,14,2
SAU,9,2
AFH,20,3
HIH,26,2
ZAU,29,2
CAU,9,2
TCU,19,2
AOH,34,3
IMH,16,11
SMU,15,2
HVU,43,4
YWH,34,2
HJU,15,2
URH,40

56000G835400,G8354
YWH,,12:24
PJU,9,2
HVU,30,4
KIU,32,2
SMU,16,2
IMH,14,10
AOH,17,7
TCU,30,2
CAU,19,2
ZAU,10,2
NXU,16,2
RNU,12,2
HIH,11,2
YFU,20,2
AFH,11,2
SAU,19,2
FDU,9,2
BGU,15,2
XSU,10,2
UIH,33

5f000G835590,G8355
AFH,,07:32
HIH,26,2
NXU,18,2
ZAU,16,2
TCU,24,4
AOH,32,3
SMU,26,2
HVU,44,4
PJU,30,2
YWH,10

5l000G835611,G8356
AOH,,19:26
AXU,19,2
TCU,15,2
ZAU,25,2
NXU,16,2
AFH,39,2
UIH,70

5f000G835710,G8357
AFH,,07:10
YFU,10,2
DBH,13,2
RNU,18,2
ZAU,24,2
CAU,10,3
TCU,18,2
AXU,16,2
AOH,19,2
IMH,16,6
SMU,15,2
DRH,35,2
HVU,14

56000G835800,G8358
YWH,,17:17
TBU,19,2
HVU,20,13
DRH,14,2
HKU,18,2
SMU,22,2
AOH,27,4
TCU,31,2
ZAU,24,2
NXU,16,2
HIH,18,2
DBH,13,2
AFH,19

5f000G835910,G8359
AFH,,12:03
YFU,10,2
HIH,21,2
RNU,10,2
NXU,13,2
ZAU,16,2
CAU,9,2
TCU,19,2
AOH,34,4
LTU,21,2
SJU,16,2
HKU,14,3
HVU,28,4
PJU,30,2
YWH,10

5j000G836002,G8360
URH,,17:17
NJU,14,2
XJU,17,2
HJU,18,2
YWH,16,2
FUU,25,2
HVU,14,4
SJU,36,2
AOH,34,12
CAU,45,2
RNU,31,2
HIH,11,2
DBH,13,2
AFH,19

5l000G836110,G8361
UUH,,07:47
SQU,32,2
MPH,15,2
HAU,17,2
AFH,33,4
DBH,18,2
HIH,13,2
ZAU,29,2
CAU,9,2
TCU,19,3
AOH,33,5
SMU,26,2
HKU,20,2
HVU,30,6
FUU,13,2
JDU,25,2
QDU,12,2
NYH,36,4
HWU,23,2
JSU,15

54000G836201,G8362
JSU,,14:21
HWU,14,2
NYH,23,3
QDU,35,3
JDU,12,2
TBU,19,2
HVU,19,6
SJU,36,2
SMU,12,2
LTU,10,2
AOH,22,5
ZAU,52,2
RNU,24,2
YFU,26,10
AFH,11,4
AJH,15,2
HAU,21,7
SQU,28,2
UUH,34

5l000G836320,G8363
UUH,,08:58
SNU,24,2
FNU,50,2
AJH,8,2
AFH,15,3
HIH,26,2
NXU,18,2
ZAU,16,2
TCU,24,2
AXU,15,2
AOH,24,5
IMH,16,2
SMU,15,2
KIU,15,7
HVU,35,5
TBU,19,2
YWH,20,2
HJU,15,2
XJU,19,2
URH,26

5j000G836401,G8364
URH,,15:50
HJU,39,2
YWH,16,2
PJU,9,2
HVU,30,4
SMU,43,2
IMH,14,2
AOH,18,3
TNU,26,2
ZAU,29,3
DBH,38,2
AFH,18,2
FNU,19,2
HAU,17,2
SQU,28,2
UUH,34

48000G836501,G8365
UIH,,17:47
GOU,22,2
HAU,27,2
YDU,39,3
ZJH,29,3
NKH,30,3
ENH,50

5i000G836601,G8366
ENH,,06:17
NKH,52,4
ZJH,26,2
HAU,65,2
LIU,11,2
UIH,39

5l000G836971,G8369,251009
SRH,,06:52
BMH,23,2
NKH,40,3
ESH,32,2
WGH,17,2
OHH,11,2
AOH,24

5l000G837091,G8370,250815|22
5l000G837092,G8370,251009
AOH,,20:31
OHH,23,2
NKH,49,4
BMH,43,2
UUH,38

5l000G837241,G8372,250705
5l000G837204,G8372,w73456&250809-10|15-17|22-31
5l000G837205,G8372,250929-1001|05-09
AOH,,05:55
ESH,42,3
ZEH,18,2
NKH,19,6
CXH,18,3
BMH,29,3
UUH,38,3
RGH,26,2
PRH,11

53000G837441,G8371,250705
53000G837404,G8371,w73456&250809-10|15-17|22-31
53000G837405,G8371,250929-1001|05-09
HRH,,18:45
QSH,22,3
UUH,18,2
SRH,19,9
BMH,24,2
CXH,29,2
NKH,17,4
ESH,32,5
OHH,22,7
AOH,25

5f000G837641,G8376,250705
5f000G837604,G8376,w73456&250809-10|15-17|22-31
5f000G837605,G8376,250929-1001|05-09
NUH,,14:58
HIH,24,8
AFH,30,5
MPH,46,2
SQU,15,2
UUH,34,11
HRH,35

5o000G837841,G8375,250705
5o000G837804,G8375,w73456&250809-10|15-17|22-31
5o000G837805,G8375,250929-1001|05-09
PRH,,10:00
UUH,30,5
GCU,15,2
SNU,13,2
SQU,12,9
MPH,15,7
HAU,17,2
AJH,22,2
AFH,15,4
YFU,11,2
DBH,12,2
NUH,34

5f000G837901,G8379
UTH,,08:30
HIH,24,2
RBH,11,2
NXU,21,2
ZAU,16,2
CAU,9,2
TCU,19,2
AOH,35,3
SJU,33,2
HVU,38,3
FUU,13,5
YWH,26,2
PAU,22,2
XJU,12,2
NJU,17,8
URH,14

5j000G838010,G8380
URH,,14:46
NJU,14,2
XJU,17,2
PAU,11,2
HJU,12,2
YWH,16,2
HVU,34,6
KIU,32,2
SJU,9,2
SMU,12,2
AOH,27,5
CAU,46,7
ZAU,10,2
RBH,32,3
HIH,11,2
UEH,18,2
UTH,11,8
HAU,56

5l000G838100,G8381
5l000G8381B0,G8381,250929-1002|04-08
UUH,,17:12
GCU,15,2
SQU,21,2
YDU,65,2
ZJH,29,2
NJH,21

54000G838305,G8382
54000G8383C0,G8382,250929-1002|04-08
NJH,,20:20
ZJH,20,2
YDU,30,2
HAU,39,2
SQU,28,2
UUH,34

5f000G838510,G8385
HAU,,06:45
GAU,28,2
UTH,32,6
UEH,10,2
HIH,18,2
RBH,12,2
NXU,20,3
ZAU,16,2
TCU,24,7
AOH,33,4
SJU,33,2
HVU,37,11
QDU,41,2
SYU,17,2
NYH,23,4
HWU,23,2
JSU,15

54000G838601,G8386
JSU,,16:05
YIU,25,2
NYH,12,5
QDU,35,2
HVU,42,17
HKU,27,5
SMU,22,2
AOH,27,9
TCU,32,2
CAU,19,2
NXU,21,2
UTH,49

55000G838700,G8387
SNH,,08:45
SJU,32,2
HKU,14,2
HVU,28,5
QDU,42,2
NYH,36,2
JSU,33,3
IYH,15,2
AQH,17,2
TOU,25,2
LUU,11,2
ENH,26,5
NKH,52,3
ZJH,26,7
CZH,23,7
WXH,14,2
SZH,15,2
AIH,10,2
KNH,7,5
AOH,19

55000G838810,G8388
SHH,,10:27
SXH,7,2
SZH,23,2
IFH,12,2
VCH,13,2
CZH,10,2
ZJH,23,2
NKH,31,5
ENH,50,2
LUU,26,2
AQH,32,2
JSU,27,2
HWU,14,3
YIU,16,2
NYH,12,2
QDU,35,2
HGH,50,2
EUH,13,2
EPH,15,8
SNH,29

5l000G839110,G8391
UUH,,07:25
PIU,22,2
XYU,11,2
DQH,15,2
UIH,13

48000G839210,G8392
UIH,,18:44
DQH,13,2
XYU,15,2
PIU,11,2
UUH,23

5i000G839310,G8393
ENH,,10:32
QSU,48,2
TAU,11,2
SSU,13

59000G839402,G8394
HDU,,08:13
SSU,9,2
TAU,12,2
QSU,12,2
AIU,10,2
TOU,15,2
FAH,25,2
ENH,13

5i000G839510,G8395
ENH,,13:47
AIU,43,5
QSU,11,2
SSU,18,2
HDU,11

59000G839612,G8396
SSU,,12:05
TAU,12,2
QSU,11,2
AIU,11,2
ENH,42

5i000G839710,G8397
ENH,,17:57
FAH,12,2
SDU,12,2
TOU,18,2
AIU,15,2
QSU,11,2
TAU,11,2
SSU,13

59000G839830,G8398
HDU,,15:36
SSU,9,2
TAU,12,2
QSU,12,2
AIU,10,2
FAH,36,2
ENH,12

6r000G84010E,G8401,250701-03|07-10|12-0831
6r000G84010D,G8401
6r000G84010F,G8401,250929-1002|04-10
SNA,,12:12
CHA,9,2
HGA,11,2
OGQ,26,3
BOA,34,2
LVA,9,2
XWQ,17,2
GGQ,22

63000G840201,G8402,250701-03|07-10|12-0831
63000G840200,G8402
63000G840202,G8402,250929-1002|04-10
GZQ,,09:20
XWQ,34,2
BOA,21,2
KNA,11,2
OGQ,30,2
LAA,11,2
CHA,25,2
SNA,10

6r000G84030H,G8403,250701-03|07-10|12-0831
6r000G84030G,G8403
6r000G84030I,G8403,250929-1002|04-10
SNA,,17:08
LDA,24,2
LAA,11,2
OGQ,11,3
KDA,22,2
KNA,11,2
XWQ,27,2
GGQ,22

65000G84040G,G8404,250701-03|07-10|12-0831
65000G84040F,G8404
65000G84040H,G8404,250929-1002|04-10
GGQ,,14:53
XWQ,23,3
HGA,72,2
SNA,17

6r000G84050F,G8405,250701-03|07-10|12-0831
6r000G84050E,G8405
6r000G84050G,G8405,250929-1002|04-10
SNA,,12:46
OGQ,36,3
KDA,22,2
XWQ,33,2
GGQ,22

63000G840601,G8406,250701-03|07-10|12-0831
63000G840600,G8406,250701-0918
GZQ,,09:50
XWQ,34,3
LVA,18,4
OGQ,38,2
LDA,16,2
HGA,14,2
CHA,11,2
SNA,10

63000G840602,G8406,250906-07|12-14|19-1025
63000G840603,G8406,250929-1002|04-10
GZQ,,09:48
GGQ,10,4
XWQ,23,2
LVA,18,4
OGQ,38,2
LDA,16,2
HGA,14,2
CHA,11,2
SNA,10

6r000G84070D,G8407,250701-03|07-10|12-0831
6r000G840710,G8407
6r000G84070E,G8407,250929-1002|04-10
SNA,,18:02
CHA,9,2
HGA,11,2
OGQ,26,3
XWQ,51,5
GZQ,33

65000G84080G,G8408,250701-03|07-10|12-0831
65000G84080F,G8408
65000G84080H,G8408,250929-1002|04-10
GGQ,,15:06
XWQ,23,2
ZCA,11,5
LVA,11,2
BOA,8,2
KNA,11,2
OGQ,29,3
LDA,16,2
CHA,20,2
SNA,10

6r000G840902,G8409
SNA,,13:45
LDA,24,2
OGQ,17,3
KNA,28,2
ZCA,21,6
XWQ,11,2
GGQ,24

63000G841000,G8410,250701-0918
GZQ,,10:56
XWQ,34,2
LVA,18,2
KNA,14,2
KDA,12,2
OGQ,22,2
HGA,25,2
SNA,16

63000G841001,G8410,250906-1025
